file	card_id	name	faction	ev	text	avg_logprob	no_speech_prob	duration_s	elapsed_s	gt_from_filename	retry_no_vad	repaired	clean_flag
VO_Tyranid_Leviathan_Norn Emissary.ogg	TL83	Norn Emissary	Leviathan	line	AHHHHHHHHH	0.0	0.0	2.503	21.16		1		
VO_Tyranid_Leviathan_Psychophage.ogg	TL80	Psychophage	Leviathan	line	RAAAAAAAAAAAHHHHHHHHH	0.0	0.0	2.056	18.98		1		
VO_Tyranid_Leviathan_Pyrovore - Brooding grumble.ogg	TL17	Pyrovore	Leviathan	line		0.0	0.0	1.575	1.41	Brooding grumble	1	1	echo
VO_Tyranid_Leviathan_Ravener - Piercing roar.ogg	TL20	Ravener	Leviathan	line	RRRRRRRRRRR!	0.0	0.0	2.033	19.2	Piercing roar	1		
VO_Tyranid_Leviathan_Ripper Swarm - Discordant chirrup.ogg	TL7	Ripper Swarm	Leviathan	line	Ripper Swarm, Leviathan.	0.0	0.0	0.721	1.41	Discordant chirrup	0		
VO_Tyranid_Leviathan_Spore Mine - Low Humming B.ogg	TL8	Spore Mine	Leviathan	line		0.0	0.0	2.004	1.41	Low Humming B	1	1	halluc
VO_Tyranid_Leviathan_Sporocyst - Reverberating thrum.ogg	TL21	Sporocyst	Leviathan	line		0.0	0.0	2.831	1.45	Reverberating thrum	1	1	echo
VO_Tyranid_Leviathan_Stranded Termagant - Enraged screech.ogg	TL12	Stranded Termagant	Leviathan	line		0.0	0.0	2.149	1.38	Enraged screech	1	1	echo
VO_Tyranid_Leviathan_Swarmlord_attack.ogg	TL3	SwarmLord	Leviathan	attack	WAH!	0.0	0.0	1.035	3.55		1		
VO_Tyranid_Leviathan_Swarmlord_cant.ogg	TL3	SwarmLord	Leviathan	cantdo	Rrrrrr!	0.0	0.0	1.058	11.47		1		
VO_Tyranid_Leviathan_Swarmlord_concede.ogg	TL3	SwarmLord	Leviathan	concede		0.0	0.0	2.637	1.45		1	1	halluc
VO_Tyranid_Leviathan_Swarmlord_death.ogg	TL3	SwarmLord	Leviathan	death		0.0	0.0	1.755	1.43		1	1	halluc
VO_Tyranid_Leviathan_Swarmlord_gen1.ogg	TL3	SwarmLord	Leviathan	gen1	Rrrrrrrrrrrrrrrrrrrrrrrr!	0.0	0.0	2.066	18.64		0		
VO_Tyranid_Leviathan_Swarmlord_gen2.ogg	TL3	SwarmLord	Leviathan	gen2	And I'm going to show you that.  Cool.  I'm going to show you that.  Good.  Thank you and have a great day.  Thank you.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.  Go!  Bye.  Go!  Bye.  Bye.  Bye.  Bye.  Bye.  Bye.	0.0	0.0	3.357	2.32		1	1	
VO_Tyranid_Leviathan_Swarmlord_gen3.ogg	TL3	SwarmLord	Leviathan	gen3		0.0	0.0	1.131	1.4		1	1	echo
VO_Tyranid_Leviathan_Swarmlord_gen4.ogg	TL3	SwarmLord	Leviathan	gen4		0.0	0.0	3.653	1.42		1	1	halluc
VO_Tyranid_Leviathan_Swarmlord_gen5.ogg	TL3	SwarmLord	Leviathan	gen5	I'm a captain's advocate for a long time.  It's really great to see you.	0.0	0.0	2.971	14.48		1		
VO_Tyranid_Leviathan_Swarmlord_gen6.ogg	TL3	SwarmLord	Leviathan	gen6		0.0	0.0	1.83	1.44		1	1	halluc
VO_Tyranid_Leviathan_Swarmlord_gen7.ogg	TL3	SwarmLord	Leviathan	gen7	Roooooooo!	0.0	0.0	2.753	19.48		1		
VO_Tyranid_Leviathan_Swarmlord_greet.ogg	TL3	SwarmLord	Leviathan	greet		0.0	0.0	2.578	1.41		1	1	halluc
VO_Tyranid_Leviathan_Swarmlord_hurry.ogg	TL3	SwarmLord	Leviathan	hurry	SwarmLord.	0.0	0.0	1.073	7.21		1		
VO_Tyranid_Leviathan_Swarmlord_intro.ogg	TL3	SwarmLord	Leviathan	intro	ROAR!	0.0	0.0	3.194	16.98		1		
VO_Tyranid_Leviathan_Swarmlord_mirror.ogg	TL3	SwarmLord	Leviathan	mirror	Rrrrrr!	0.0	0.0	1.114	11.37		0		
VO_Tyranid_Leviathan_Swarmlord_threat.ogg	TL3	SwarmLord	Leviathan	threat		0.0	0.0	2.425	1.37		1	1	echo
VO_Tyranid_Leviathan_Swarmlord_wp.ogg	TL3	SwarmLord	Leviathan	wp		0.0	0.0	1.241	1.42		1	1	echo
VO_Tyranid_Leviathan_Termagant - Hungry snarl.ogg	TL13	Termagant	Leviathan	line		0.0	0.0	2.725	1.38	Hungry snarl	1	1	echo
VO_Tyranid_Leviathan_Termagant Brood.ogg	TL79	Termagant Brood	Leviathan	line		0.0	0.0	2.425	1.4		1	1	echo
VO_Tyranid_Leviathan_Tervigon_attack.ogg	TL5	Tervigon	Leviathan	attack		0.0	0.0	1.313	1.41		1	1	echo
VO_Tyranid_Leviathan_Tervigon_cant.ogg	TL5	Tervigon	Leviathan	cantdo	Tervigon, Leviathan.	0.0	0.0	0.974	1.36		1		
VO_Tyranid_Leviathan_Tervigon_concede.ogg	TL5	Tervigon	Leviathan	concede	AAAAAAAAAAAAAAAAAAAAAAA	0.0	0.0	2.451	1.42		1	1	
VO_Tyranid_Leviathan_Tervigon_death.ogg	TL5	Tervigon	Leviathan	death	RRRRRRRRRRRR!	0.0	0.0	2.167	1.4		1	1	
VO_Tyranid_Leviathan_Tervigon_gen1.ogg	TL5	Tervigon	Leviathan	gen1		0.0	0.0	1.813	1.4		1	1	echo
VO_Tyranid_Leviathan_Tervigon_gen2.ogg	TL5	Tervigon	Leviathan	gen2	RRRRRRRRRRRRRR	0.0	0.0	2.776	1.42		1	1	
VO_Tyranid_Leviathan_Tervigon_gen3.ogg	TL5	Tervigon	Leviathan	gen3	Hi, I'm Leviathan.	0.0	0.0	1.052	7.01		0		
VO_Tyranid_Leviathan_Tervigon_gen4.ogg	TL5	Tervigon	Leviathan	gen4		0.0	0.0	1.917	1.42		1	1	echo
VO_Tyranid_Leviathan_Tervigon_gen5.ogg	TL5	Tervigon	Leviathan	gen5		0.0	0.0	3.044	1.35		1	1	halluc
VO_Tyranid_Leviathan_Tervigon_gen6.ogg	TL5	Tervigon	Leviathan	gen6	HMMMMMMMMMMMMM	0.0	0.0	3.374	1.41		1	1	generic
VO_Tyranid_Leviathan_Tervigon_gen7.ogg	TL5	Tervigon	Leviathan	gen7	No	0.0	0.0	2.474	1.42		1	1	
VO_Tyranid_Leviathan_Tervigon_greet.ogg	TL5	Tervigon	Leviathan	greet		0.0	0.0	1.94	1.56		1	1	echo
VO_Tyranid_Leviathan_Tervigon_hurry.ogg	TL5	Tervigon	Leviathan	hurry		0.0	0.0	0.942	1.4		1	1	halluc
VO_Tyranid_Leviathan_Tervigon_intro.ogg	TL5	Tervigon	Leviathan	intro		0.0	0.0	2.782	1.4		1	1	echo
VO_Tyranid_Leviathan_Tervigon_mirror.ogg	TL5	Tervigon	Leviathan	mirror		0.0	0.0	2.056	16.03		1		halluc
VO_Tyranid_Leviathan_Tervigon_threat.ogg	TL5	Tervigon	Leviathan	threat	HELLO!	0.0	0.0	1.943	1.4		0	1	
VO_Tyranid_Leviathan_Tervigon_wp.ogg	TL5	Tervigon	Leviathan	wp		0.0	0.0	0.988	1.42		1	1	echo
VO_Tyranid_Leviathan_Tyranid Prime - Threatening roar.ogg	TL22	Tyranid Prime	Leviathan	line	MMMMMMMMMMMMMMMM	0.0	0.0	2.405	17.43	Threatening roar	0		generic
VO_Tyranid_Leviathan_Tyranid Warrior - Intimidating growl.ogg	TL18	Tyranid Warrior	Leviathan	line	Welcome to the	0.0	0.0	1.345	14.56	Intimidating growl	1		
VO_Tyranid_Leviathan_Tyrannocyte - Viscous gurgle.ogg	TL34	Tyrannocyte	Leviathan	line		0.0	0.0	3.078	1.98	Viscous gurgle	1	1	echo
VO_Tyranid_Leviathan_Tyrannofex - Fiery bellow.ogg	TL43	Tyrannofex	Leviathan	line		0.0	0.0	3.156	1.35	Fiery bellow	1	1	
VO_Tyranid_Leviathan_Tyrant Guard - Challenging roar.ogg	TL28	Tyrant Guard	Leviathan	line		0.0	0.0	2.236	1.43	Challenging roar	1	1	halluc
VO_Tyranid_Leviathan_Venomthrope - Twirling tendrils.ogg	TL23	Venomthrope	Leviathan	line	Oh	0.0	0.0	1.93	1.38	Twirling tendrils	0	1	generic
VO_Tyranid_Leviathan_Von Ryan's Leaper - Pack call.ogg	TL24	Von Ryans Leaper	Leviathan	line		0.0	0.0	1.662	1.45	Pack call	0	1	halluc
VO_Tyranid_Leviathan_Winged Tyranid Prime_attack.ogg	TL22	Tyranid Prime	Leviathan	attack		0.0	0.0	0.832	1.35		1		halluc
VO_Tyranid_Leviathan_Winged Tyranid Prime_cant.ogg	TL22	Tyranid Prime	Leviathan	cantdo	HELLO!	0.0	0.0	1.0	4.13		1		
VO_Tyranid_Leviathan_Winged Tyranid Prime_concede.ogg	TL22	Tyranid Prime	Leviathan	concede		0.0	0.0	2.219	1.4		1	1	echo
VO_Tyranid_Leviathan_Winged Tyranid Prime_death.ogg	TL22	Tyranid Prime	Leviathan	death		0.0	0.0	2.202	1.42		1	1	halluc
VO_Tyranid_Leviathan_Winged Tyranid Prime_gen1.ogg	TL22	Tyranid Prime	Leviathan	gen1	Hi, I'm Leviathan.	0.0	0.0	1.264	5.47		1		
VO_Tyranid_Leviathan_Winged Tyranid Prime_gen2.ogg	TL22	Tyranid Prime	Leviathan	gen2		0.0	0.0	2.158	1.49		1	1	echo
VO_Tyranid_Leviathan_Winged Tyranid Prime_gen3.ogg	TL22	Tyranid Prime	Leviathan	gen3		0.0	0.0	2.016	8.74		1	1	halluc
VO_Tyranid_Leviathan_Winged Tyranid Prime_greet.ogg	TL22	Tyranid Prime	Leviathan	greet		0.0	0.0	2.712	1.44		1	1	halluc
VO_Tyranid_Leviathan_Winged Tyranid Prime_hurry.ogg	TL22	Tyranid Prime	Leviathan	hurry	RRRRRRRRRRRRRRR!	0.0	0.0	1.113	13.92		1		
VO_Tyranid_Leviathan_Winged Tyranid Prime_intro.ogg	TL22	Tyranid Prime	Leviathan	intro	HELLO!	0.0	0.0	3.006	12.19		1		
VO_Tyranid_Leviathan_Winged Tyranid Prime_mirror.ogg	TL22	Tyranid Prime	Leviathan	mirror	The Voice Line of Tyranid Prime	0.0	0.0	2.175	2.42		1		
VO_Tyranid_Leviathan_Winged Tyranid Prime_threat.ogg	TL22	Tyranid Prime	Leviathan	threat		0.0	0.0	2.901	1.66		1	1	echo
VO_Tyranid_Leviathan_Winged Tyranid Prime_wp.ogg	TL22	Tyranid Prime	Leviathan	wp	Waaaaaahhh!	0.0	0.0	3.241	9.31		1		
VO_Tyranid_Leviathan_Winged Tyrant - Deafening scream.ogg	TL42	Winged Tyrant	Leviathan	line		0.0	0.0	2.172	1.48	Deafening scream	1	1	echo
VO_Tyranid_Leviathan_Zoanthrope - Psychic humming.ogg	TL29	Zoanthrope	Leviathan	line		0.0	0.0	3.392	1.49	Psychic humming	1	1	halluc
VO_UM_7th Company Bikes - Temper your speed with faith and flame.ogg	UM16	7th Company Bike	Ultramarines	line	Temper your speed with faith and flame!	0.0	0.0	2.747	1.44	Temper your speed with faith and flame	0		
VO_UM_Aggresor Sergeant - No foe can stand in our wake.ogg	UM_Aggressor_Sergeant	Aggressor Sergeant	Ultramarines	line	No foe can stand in our wake!	0.0	0.0	2.855	1.46	No foe can stand in our wake	0		
VO_UM_Antaro Chronus - Make the engines roar Its time to scour this battlefield.ogg	UM_Antaro_Chronus	Antaro Chronus	Ultramarines	line	Make the engines roar. It's time to scour this battlefield.	0.0	0.0	4.169	1.56	Make the engines roar Its time to scour this battlefield	0		
VO_UM_Apothecary Polixis - The Emperor's work must be safeguarded.ogg	UM30	Apothecary Polixis	Ultramarines	line	The Emperor's work must be safeguarded.	0.0	0.0	2.82	1.47	The Emperor's work must be safeguarded	0		
VO_UM_Assault Centurion - My armour is infused with the Emperors will.ogg	UM_Assault_Centurion	Assault Centurion	Ultramarines	line	My armor is infused with the Emperor's will.	0.0	0.0	3.698	1.45	My armour is infused with the Emperors will	0		
VO_UM_Assault Intercessor - The Emperor guides us to victory.ogg	UM12	Assault Intercessor	Ultramarines	line	The Emperor guides us to victory!	0.0	0.0	2.774	1.41	The Emperor guides us to victory	0		
VO_UM_Attack Bike - For Guilliman and the Emperor!.wav	UM77	Attack Bike	Ultramarines	line	For Gilliman and the Emperor!	0.0	0.0	2.181	1.42	For Guilliman and the Emperor!	0		
VO_UM_Bladeguard Ancient - Fight well and your names shall leave on ever after in glory!.wav	UM87	Bladeguard Ancient	Ultramarines	line	Fight well, and your name shall live on ever after in glory.	0.0	0.0	3.731	1.55	Fight well and your names shall leave on ever after in glory!	0		
VO_UM_Bladeguard Sergeant- Your defiance will end under Ultramar's steel.ogg	UM87	Bladeguard Ancient	Ultramarines	line	Your defiance will end under Ultramar's steel.	0.0	0.0	2.744	1.46		0		
VO_UM_Brutalis Dreadnought - I have embraced death to deliver it with every step!.wav	UM91	Brutalis Dreadnought	Ultramarines	line	Have embraced death to deliver it with every step.	0.0	0.0	4.1	1.45	I have embraced death to deliver it with every step!	0		
VO_UM_Calgar_attack.ogg	UM1	Marneus Calgar	Ultramarines	attack	Huh!	0.0	0.0	0.343	1.38		1		
VO_UM_Calgar_cantDo.ogg	UM1	Marneus Calgar	Ultramarines	cantdo	I can't do that!	0.0	0.0	1.081	1.4		0		
VO_UM_Calgar_concede.ogg	UM1	Marneus Calgar	Ultramarines	concede	May our sacrifice be worthy of the Emperor.	0.0	0.0	3.439	1.52		0		
VO_UM_Calgar_death.ogg	UM1	Marneus Calgar	Ultramarines	death	FUERGH!	0.0	0.0	1.287	4.03		0		
VO_UM_Calgar_gen1.ogg	UM1	Marneus Calgar	Ultramarines	gen1	Let us cleanse this place, brothers!	0.0	0.0	2.847	1.43		0		
VO_UM_Calgar_gen2.ogg	UM1	Marneus Calgar	Ultramarines	gen2	Battles like this are what I was made for.	0.0	0.0	3.353	1.47		0		
VO_UM_Calgar_gen3.ogg	UM1	Marneus Calgar	Ultramarines	gen3	Have you lost your taste for battle?	0.0	0.0	2.103	1.41		0		
VO_UM_Calgar_gen4.ogg	UM1	Marneus Calgar	Ultramarines	gen4	It is not a question of honor, but of duty.	0.0	0.0	2.969	1.49		0		
VO_UM_Calgar_gen5.ogg	UM1	Marneus Calgar	Ultramarines	gen5	When an Ultramarine bleeds, so does the chapter.	0.0	0.0	3.071	1.54		0		
VO_UM_Calgar_gen6.ogg	UM1	Marneus Calgar	Ultramarines	gen6	Regret is the most worthless emotion.	0.0	0.0	3.652	1.44		0		
VO_UM_Calgar_gen7.ogg	UM1	Marneus Calgar	Ultramarines	gen7	I look unkindly upon unnecessary heroics.	0.0	0.0	3.881	1.45		0		
VO_UM_Calgar_greet.ogg	UM1	Marneus Calgar	Ultramarines	greet	Throne be with us this battle.	0.0	0.0	2.004	1.44		0		
VO_UM_Calgar_hurry.ogg	UM1	Marneus Calgar	Ultramarines	hurry	Brothers! Back to the Coles for us!	0.0	0.0	2.641	1.46		0		
VO_UM_Calgar_intro.ogg	UM1	Marneus Calgar	Ultramarines	intro	Warriors of Ultramar, Courage and Honor!	0.0	0.0	3.5	1.42		0		
VO_UM_Calgar_mirror.ogg	UM1	Marneus Calgar	Ultramarines	mirror	For Ultramar!	0.0	0.0	1.468	1.42		0		
VO_UM_Calgar_threat.ogg	UM1	Marneus Calgar	Ultramarines	threat	Nothing shall stay awroth!	0.0	0.0	3.233	1.43		0		
VO_UM_Calgar_vsAgemman.ogg	UM1	Marneus Calgar	Ultramarines	vsagemman	Fight well, Severus.	0.0	0.0	1.575	1.39		0		
VO_UM_Calgar_vsGhazghkull.ogg	UM1	Marneus Calgar	Ultramarines	vsghazghkull	Today we triumph over the Greenskins once more, brothers!	0.0	0.0	4.041	1.45		0		
VO_UM_Calgar_vsMkar.ogg	UM1	Marneus Calgar	Ultramarines	vsmkar	And why would I, when I wish to destroy you?	0.0	0.0	3.02	1.46		0		
VO_UM_Calgar_vsTyranids.ogg	UM1	Marneus Calgar	Ultramarines	vstyranids	Right here and now, the fate of humanity is in our hands.	0.0	0.0	4.508	1.52		0		
VO_UM_Calgar_vsUrielVentris.ogg	UM1	Marneus Calgar	Ultramarines	vsurielventris	The fourth company is in your hands, brother Captain Ventress.	0.0	0.0	3.168	1.51		0		
VO_UM_Calgar_vsVarro.ogg	UM1	Marneus Calgar	Ultramarines	vsvarro	Tell me, Varro, what do you see?	0.0	0.0	2.343	1.49		0		
VO_UM_Calgar_wp.ogg	UM1	Marneus Calgar	Ultramarines	wp	Feminable, but no match for the Emperor's finest.	0.0	0.0	3.241	1.48		0		
VO_UM_Cato Sicarius - Let none stay our wrath.ogg	UM44	Captain Sicarius	Ultramarines	line	Let none stay a-wrath.	0.0	0.0	2.521	1.45	Let none stay our wrath	0		
VO_UM_Chairon (with Gadriel in play) - We shall thin their numbers today, brother.ogg	UM_Chairon	Chairon	Ultramarines	line	We shall thin their numbers today, brother.	0.0	0.0	2.036	1.47	We shall thin their numbers today, brother	0		
VO_UM_Chairon - I will make them suffer now.ogg	UM_Chairon	Chairon	Ultramarines	line	I will make them suffer now.	0.0	0.0	2.393	1.45	I will make them suffer now	0		
VO_UM_Chaplain Cassius - At our backs stand the whole of the Imperium.wav	UM84	Chaplain Cassius	Ultramarines	line	At our backs stands the whole of the Imperium.	0.0	0.0	3.428	1.49	At our backs stand the whole of the Imperium	0		
VO_UM_Chaplain Letharius_attack.ogg	UM65	Chaplain Letharius	Ultramarines	attack	URGH!	0.0	0.0	0.562	1.38		0		
VO_UM_Chaplain Letharius_cantDo.ogg	UM65	Chaplain Letharius	Ultramarines	cantdo	The Codex forbids this!	0.0	0.0	2.678	1.41		0		
VO_UM_Chaplain Letharius_concede.ogg	UM65	Chaplain Letharius	Ultramarines	concede	A reckoning shall come!	0.0	0.0	2.518	1.37		0		
VO_UM_Chaplain Letharius_death.ogg	UM65	Chaplain Letharius	Ultramarines	death	Arggghhh!	0.0	0.0	1.934	1.4		1		
VO_UM_Chaplain Letharius_gen1.ogg	UM65	Chaplain Letharius	Ultramarines	gen1	May his light guide us to victory!	0.0	0.0	3.566	1.37		0		
VO_UM_Chaplain Letharius_gen2.ogg	UM65	Chaplain Letharius	Ultramarines	gen2	Master, let your zeal drive you forward!	0.0	0.0	3.998	1.39		0		
VO_UM_Chaplain Letharius_gen3.ogg	UM65	Chaplain Letharius	Ultramarines	gen3	We ride with courage and honor!	0.0	0.0	3.586	1.38		0		
VO_UM_Chaplain Letharius_gen4.ogg	UM65	Chaplain Letharius	Ultramarines	gen4	You are DEFEATED!	0.0	0.0	2.794	1.36		0		
VO_UM_Chaplain Letharius_gen5.ogg	UM65	Chaplain Letharius	Ultramarines	gen5	I am his judgment, the crowsiest, his sentence!	0.0	0.0	5.51	1.47		0		
VO_UM_Chaplain Letharius_gen6.ogg	UM65	Chaplain Letharius	Ultramarines	gen6	Let your zeal fuel you, FORGIVEMAN!	0.0	0.0	4.242	1.46		0		
VO_UM_Chaplain Letharius_gen7.ogg	UM65	Chaplain Letharius	Ultramarines	gen7	The Emperor's wrath is swift and unrelenting!	0.0	0.0	3.89	1.43		0		
VO_UM_Chaplain Letharius_greet.ogg	UM65	Chaplain Letharius	Ultramarines	greet	So comes the time of righteous purging!	0.0	0.0	4.722	1.44		0		
VO_UM_Chaplain Letharius_hurry.ogg	UM65	Chaplain Letharius	Ultramarines	hurry	We must move faster!	0.0	0.0	2.662	1.38		0		
VO_UM_Chaplain Letharius_intro.ogg	UM65	Chaplain Letharius	Ultramarines	intro	Forward brothers!  Today, we...	0.0	0.0	5.838	1.46		0		
VO_UM_Chaplain Letharius_mirror.ogg	UM65	Chaplain Letharius	Ultramarines	mirror	Let the enemy quake beneath our treads!	0.0	0.0	3.602	1.4		0		
VO_UM_Chaplain Letharius_threat.ogg	UM65	Chaplain Letharius	Ultramarines	threat	No one outruns the Emperor's judgment!	0.0	0.0	3.294	1.47		0		
VO_UM_Chaplain Letharius_vsGhallaron.ogg	UM65	Chaplain Letharius	Ultramarines	vsghallaron	Your accursed existence will come to an end.  I will make sure of it.	0.0	0.0	6.554	1.54		0		
VO_UM_Chaplain Letharius_vsVanderghast.ogg	UM65	Chaplain Letharius	Ultramarines	vsvanderghast	Rejoice! For today, we cleanse the skies of these foul creatures.	0.0	0.0	6.962	1.51		0		
VO_UM_Chaplain Letharius_vsVentris.ogg	UM65	Chaplain Letharius	Ultramarines	vsventris	You failed to heed the Codex once. How soon will history repeat itself?	0.0	0.0	7.262	1.47		0		
VO_UM_Chaplain Letharius_wp.ogg	UM65	Chaplain Letharius	Ultramarines	wp	Set aside your arrogance, it will but hasten your downfall.	0.0	0.0	5.774	1.52		0		
VO_UM_Chapter Champion - I am Guilliman's blade!.wav	UM78	Chapter Champion	Ultramarines	line	I am Kiliman's Blade!	0.0	0.0	2.372	1.45	I am Guilliman's blade!	0		
VO_UM_Company Ancient - For the Chapter and Lord Guilliman.ogg	UM35	Company Ancient	Ultramarines	line	For the chapter and Lord Gilliman.	0.0	0.0	2.978	1.44	For the Chapter and Lord Guilliman	0		
VO_UM_Desolation Marine - Enemy located Leave no trace of them.ogg	UM_Desolation_Marine	Desolation Marine	Ultramarines	line	Enemy located. Leave no trace of them.	0.0	0.0	2.574	1.45	Enemy located Leave no trace of them	0		
VO_UM_Devastator Centurion - We march for Macragge.ogg	UM39	Devastator Centurion	Ultramarines	line	We march for McCrug!	0.0	0.0	1.943	1.41	We march for Macragge	0		
VO_UM_Devastator Marine - Keep firing! Sustained volley!.wav	UM39	Devastator Centurion	Ultramarines	line	Keep firing! Sustained volley!	0.0	0.0	3.042	1.47	Keep firing! Sustained volley!	0		
VO_UM_Dreadnought - Face the consequences of your existence.wav	UM86	Dreadnought	Ultramarines	line	Face the consequences of your existence.	0.0	0.0	3.113	1.56	Face the consequences of your existence	0		
VO_UM_Eliminator - Target acquired Your fate is sealed.ogg	UM17	Eliminator	Ultramarines	line	Target acquired. Your fate is sealed.	0.0	0.0	3.442	1.5	Target acquired Your fate is sealed	0		
VO_UM_Eliminator Sergeant - None will escape under my watch.ogg	UM17	Eliminator	Ultramarines	line	None will escape under my watch.	0.0	0.0	2.448	1.44	None will escape under my watch	0		
VO_UM_Epistolary Librarian - Knowledge is my blade wisdom my bullet.ogg	UM40	Epistolary Librarian	Ultramarines	line	Knowledge is my blade. Wisdom my bullet.	0.0	0.0	4.113	1.51	Knowledge is my blade wisdom my bullet	0		
VO_UM_Eradicator - We bring the fires of retribution Burn them down!.ogg	UM_Primaris_Eradicator	Primaris Eradicator	Ultramarines	line	We bring the fires of retribution. Burn them down!	0.0	0.0	3.081	1.52	We bring the fires of retribution Burn them down!	0		
VO_UM_Ferren Areios - Pride outlives the prideful I make sure of it.wav	UM89	Ferren Areios	Ultramarines	line	Pride outlives the prideful, I make sure of it.	0.0	0.0	4.296	1.6	Pride outlives the prideful I make sure of it	0		
VO_UM_Firstborn - We are the sons of Guilliman.ogg	UM13	Firstborn	Ultramarines	line	We are the sons of Geliman!	0.0	0.0	2.094	1.49	We are the sons of Guilliman	0		
VO_UM_Guilliman_Backup1.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup1	I will not walk a forbidden path.	0.0	0.0	1.585	1.44		0		
VO_UM_Guilliman_Backup10.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup10	How can anyone say they are strong if they have never been tested?	0.0	0.0	3.357	1.5		0		
VO_UM_Guilliman_Backup11.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup11	I am the Emperor's Voice, not his puppet.	0.0	0.0	2.901	1.49		0		
VO_UM_Guilliman_Backup12.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup12	Heresy is not to be reasoned with, it is to be exterminated.	0.0	0.0	3.68	1.54		0		
VO_UM_Guilliman_Backup2.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup2	Survival is not enough, mere survival means decline.	0.0	0.0	3.796	1.5		0		
VO_UM_Guilliman_Backup3.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup3	You face zeal forged through millennia.	0.0	0.0	2.756	1.44		0		
VO_UM_Guilliman_Backup4.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup4	Action without reason begets doom.	0.0	0.0	2.921	1.41		0		
VO_UM_Guilliman_Backup5.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup5	This is no longer war, this is a crusade to cleanse the stars.	0.0	0.0	4.91	1.58		0		
VO_UM_Guilliman_Backup6.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup6	The Imperium stands by will and resolve.	0.0	0.0	2.742	1.43		0		
VO_UM_Guilliman_Backup7.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup7	The past is dead, the present nearly so, only in the future is there life.	0.0	0.0	5.238	1.6		0		
VO_UM_Guilliman_Backup8.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup8	We are but pieces on the board of eternity.	0.0	0.0	3.433	1.49		0		
VO_UM_Guilliman_Backup9.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	backup9	We constantly battle the sins of those who have come before.	0.0	0.0	3.332	1.5		0		
VO_UM_Guilliman_attack.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	attack	BAAAARGH!	0.0	0.0	0.722	4.55		0		
VO_UM_Guilliman_cantDo.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	cantdo	I will not compromise the codex.	0.0	0.0	2.146	1.41		0		
VO_UM_Guilliman_concede.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	concede	Is this what you wanted from me, father?	0.0	0.0	2.61	1.45		0		
VO_UM_Guilliman_death.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	death	MMMMMMMMMMMMMMMM	0.0	0.0	1.63	1.48		0		generic
