file	card_id	name	faction	ev	text	elapsed_s	gt_from_filename	clean_flag
VO_UM_Guilliman_intro.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	intro	Enough blood has been shed in my name. It's time I honor it.	10.46		
VO_UM_Guilliman_mirror.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	mirror	Every sacrifice, every decree, all for one more beat of the Imperium's heart.	10.27		
VO_UM_Guilliman_threat.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	threat	Mercy is a luxury the Imperium can no longer afford.	9.39		
VO_UM_Guilliman_vsAbaddon.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsabaddon	You are nothing but my brother's shadow and deserve his same fate.	9.12		
VO_UM_Guilliman_vsFulgrim.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsfulgrim	Honor demands I slay you.	9.24		
VO_UM_Guilliman_vsLion.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vslion	We can ill afford division, not between us, not now.	9.21		
VO_UM_Guilliman_vsLucius.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vslucius	The shortcomings of old will haunt us no longer.	9.32		
VO_UM_Guilliman_vsMortarion.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsmortarion	You are a traitor. You have brought low all that could have been.	9.21		
VO_UM_Guilliman_vsMorven.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsmorven	Belief alone will not save us.	8.93		
VO_UM_Guilliman_vsTyranid.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vstyranid	Your foulness shall soon be but a memory.	9.17		
VO_UM_Guilliman_vsUM.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsum	Let me witness my Scion's deeds firsthand.	9.02		
VO_UM_Guilliman_vsUriel.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	vsuriel	I'm glad to see you survive the Rubicon Primaris.	9.35		
VO_UM_Guilliman_wp.wav	UM_Roboute_Guilliman	Roboute Guilliman	Ultramarines	wp	It seems you have a grasp of the practical after all.	9.24		
VO_UM_Heavy Intercessor - Stand firm, sons of Ultramar!.ogg	UM_Heavy_Intercessor	Heavy Intercessor	Ultramarines	line	Stand firm, sons of Ultramar!	8.98	Stand firm, sons of Ultramar!	
VO_UM_Hellblaster Squad - The bigger they are the harder they fall.ogg	UM_Hellblaster	Hellblaster	Ultramarines	line	The bigger they are, the harder they fall.	8.97	The bigger they are the harder they fall	
VO_UM_Honour Guard - For courage and honour.ogg	UM_Honour_Guard	Honour Guard	Ultramarines	line	FOR CARAGE AND HONOR!	9.32	For courage and honour	
VO_UM_Inceptor Sergeant - Ready your jump packs we strike now.ogg	UM_Primaris_Inceptor	Primaris Inceptor	Ultramarines	line	Ready your jump packs? We strike now!	9.2	Ready your jump packs we strike now	
VO_UM_Incursor - Target acquired. Bring it down!.wav	UM71	Incursor	Ultramarines	line	Targets acquired. Bring it down!	9.12	Target acquired. Bring it down!	
VO_UM_Intercessor Sergeant - For the Emperor and the Primarch.ogg	UM12	Assault Intercessor	Ultramarines	line	For the Emperor and the Primarch!	9.08	For the Emperor and the Primarch	
VO_UM_Invictor Warsuit - There is nowhere we fear to tread.ogg	UM_Invictor_Warsuit	Invictor Warsuit	Ultramarines	line	There is nowhere we fear to tread!	9.24	There is nowhere we fear to tread	
VO_UM_Land Speeder - None shall stand in our way.ogg	UM_Land_Speeder	Land Speeder	Ultramarines	line	None shall stand in our way!	9.1	None shall stand in our way	
VO_UM_Lieutenant Calsius - Form up and advance.ogg	UM_Lieutenant_Calsius	Lieutenant Calsius	Ultramarines	line	Form up and advance.	9.43	Form up and advance	
VO_UM_Octavio Infiltrator - Hold positions, we strike soon.ogg	UM10	Octavio Infiltrator	Ultramarines	line	Hold positions! We strike soon!	9.5	Hold positions, we strike soon	
VO_UM_Outrider - With all due haste.ogg	UM_Outrider	Outrider	Ultramarines	line	With all due haste!	9.33	With all due haste	
VO_UM_Phobos Librarian - We are His will made manifest!.wav	UM81	Phobos Librarian	Ultramarines	line	We are his will made manifest!	9.31	We are His will made manifest!	
VO_UM_Phobos Lieutenant - The Emperor's grace follows us.wav	UM_Phobos_Lieutenant	Phobos Lieutenant	Ultramarines	line	The Emperor's grace follows us.	9.65	The Emperor's grace follows us	
VO_UM_Primaris Chaplain - Trust in the Emperor at the hour of battle.ogg	UM_Primaris_Chaplain	Primaris Chaplain	Ultramarines	line	Trust in the Emperor at the hour of battle!	9.37	Trust in the Emperor at the hour of battle	
VO_UM_Primaris Impulsor - There's no hiding from Ultramar's wrath.ogg	UM_Primaris_Impulsor	Primaris Impulsor	Ultramarines	line	There's no hiding from Ultramar's wrath!	9.27	There's no hiding from Ultramar's wrath	
VO_UM_Primaris Inceptor - One strike is all I need.ogg	UM_Primaris_Inceptor	Primaris Inceptor	Ultramarines	line	One strike is all I need.	9.23	One strike is all I need	
VO_UM_Primaris Intercessor - For the Imperium.ogg	UM14	Primaris Intercessor	Ultramarines	line	FOR THE IMPERIUM!	9.32	For the Imperium	
VO_UM_Primaris Judiciar - Intro.ogg	UM32	Primaris Judiciar	Ultramarines	line	.	9.67	Intro	
VO_UM_Primaris Reiver - They'll be dead before they see me coming.ogg	UM_Primaris_Reiver	Primaris Reiver	Ultramarines	line	They'll be dead before they see me coming.	9.06	They'll be dead before they see me coming	
VO_UM_Primaris Techmarine - I await your instructions.ogg	UM_Primaris_Techmarine	Primaris Techmarine	Ultramarines	line	I await your instructions.	9.17	I await your instructions	
VO_UM_Redemptor Dreadnought - Even in death I still serve.ogg	UM_Redemptor_Dreadnought	Redemptor Dreadnought	Ultramarines	line	Even in death, I still surf.	9.29	Even in death I still serve	
VO_UM_Repulsor Executioner - Let the roar of our cannons herald their doom.ogg	UM_Repulsor_Executioner	Repulsor Executioner	Ultramarines	line	Let the roar of our cannons herald their doom.	9.24	Let the roar of our cannons herald their doom	
VO_UM_Scout - Taking cover enemies in range.ogg	UM11	Scout	Ultramarines	line	Taking cover. Enemies in range.	9.33	Taking cover enemies in range	
VO_UM_Scout Bike - Aim true and strike them down.ogg	UM_Scout_bike	Scout bike	Ultramarines	line	Aim true and strike them down!	9.26	Aim true and strike them down	
VO_UM_Scout Sniper - Cut the head and the body will follow.wav	UM_Scout_Sniper	Scout Sniper	Ultramarines	line	Cut the head and the body will follow.	9.23	Cut the head and the body will follow	
VO_UM_Sergeant Allectius - Death wont take me without a fight.ogg	UM28	Sergeant Allectius	Ultramarines	line	Death won't take me without a fight.	9.26	Death wont take me without a fight	
VO_UM_Sergeant Gadriel (with Chairon in play) - You care to see who can slay more Xenos, brother Chairon.ogg	UM_Sergeant_Gadriel	Sergeant Gadriel	Ultramarines	line	Care to see who can slay more Xenos, Brother Chiron?	9.28	You care to see who can slay more Xenos, brother Chairon	
VO_UM_Sergeant Gadriel - Take them down!.ogg	UM_Sergeant_Gadriel	Sergeant Gadriel	Ultramarines	line	Take them down!	9.39	Take them down!	
VO_UM_Sergeant Tellion - Strike at their weakness to prevail.ogg	UM_Sergeant_Telion	Sergeant Telion	Ultramarines	line	Strike at their weakness to prevail!	9.34	Strike at their weakness to prevail	
VO_UM_Sternguard Veteran Sergeant - Shot by shot we will purge the Galaxy.ogg	UM_Tyrannic_War_Veteran	Tyrannic War Veteran	Ultramarines	line	Shot by shot, we will purge the galaxy!	9.6	Shot by shot we will purge the Galaxy	
VO_UM_Storm Speeder Hailstrike - Target acquired Leave no trace of them.ogg	UM_Storm_Speeder_Hailstrike	Storm Speeder Hailstrike	Ultramarines	line	Targets acquired! Leave no trace of them!	9.61	Target acquired Leave no trace of them	
VO_UM_Stormtalon - Target located, flying into position.ogg	UM41	Stormtalon	Ultramarines	line	Target located. Flying into position.	9.54	Target located, flying into position	
VO_UM_Suppressor - A bolt unfired is a bolt wasted.wav	UM_Suppressor	Suppressor	Ultramarines	line	A bolt unfired is a bolt wasted!	9.85	A bolt unfired is a bolt wasted	
VO_UM_Tactical Marine - We are all sons of Lord Guilliman We all serve the Emperor.wav	UM_Master_Tactician	Master Tactician	Ultramarines	line	We are all sons of Lord Gilliman. We all serve the Emperor.	9.78	We are all sons of Lord Guilliman We all serve the Emperor	
VO_UM_Terminator - I will test the limits of your arrogance.wav	UM82	Terminator	Ultramarines	line	I will test the limits of your arrogance.	10.89	I will test the limits of your arrogance	
VO_UM_Terminator Captain - Break them! Leave none standing!.wav	UM88	Terminator Captain	Ultramarines	line	Break them! Leave none standing!	10.38	Break them! Leave none standing!	
VO_UM_Titus_Backup1.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	backup1	They will pay dearly for this.	10.48		
VO_UM_Titus_Backup2.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	backup2	In his name I will fight!	9.72		
VO_UM_Titus_attack.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	attack	Nya!	10.48		
VO_UM_Titus_cantDo.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	cantdo	Cannot yet oblige.	9.9		
VO_UM_Titus_concede.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	concede	Death is the luxury of mortals.	8.74		
VO_UM_Titus_death.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	death	*Grunts*	8.59		
VO_UM_Titus_gen1.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen1	Emperor, give me strength!	8.47		
VO_UM_Titus_gen2.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen2	Victory belongs to whomever will go farthest to achieve it.	8.57		
VO_UM_Titus_gen3.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen3	The Codex is a guide, not a commandment.	8.55		
VO_UM_Titus_gen4.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen4	We march for McCrag.	8.51		
VO_UM_Titus_gen5.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen5	For Uchima!	8.39		
VO_UM_Titus_gen6.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen6	I will not falter while I still draw breath.	8.58		
VO_UM_Titus_gen7.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	gen7	Come face the wrath of Ultramar.	9.07		
VO_UM_Titus_greet.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	greet	Courage and honor.	10.06		
VO_UM_Titus_hurry.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	hurry	No time to rest.	9.33		
VO_UM_Titus_intro.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	intro	We are the Emperor's chosen.	8.78		
VO_UM_Titus_mirror.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	mirror	The galaxy will always find new ways to test you.	8.58		
VO_UM_Titus_threat.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	threat	Face the Emperor's wrath!	8.48		
VO_UM_Titus_vsAeldari.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	vsaeldari	Leave no Xenos standing!	8.54		
VO_UM_Titus_vsChaos.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	vschaos	Bury these accursed heretics!	8.4		
VO_UM_Titus_vsOrk.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	vsork	Xenos Filth!	8.35		
VO_UM_Titus_vsTyranids.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	vstyranids	Tyranids! Give no quarter!	8.42		
VO_UM_Titus_wp.ogg	UM_Lieutenant_Titus	Lieutenant Titus	Ultramarines	wp	They are not rid of me yet.	8.36		
VO_UM_Tyrannic War Veteran - We must push back the tide.ogg	UM_Tyrannic_War_Veteran	Tyrannic War Veteran	Ultramarines	line	We must push back the tide!	8.46	We must push back the tide	
VO_UM_Valius Paxor_Backup1.wav	UM70	Valius Paxor	Ultramarines	backup1	Let valor guide your aim against the dying of the light.	8.44		
VO_UM_Valius Paxor_Backup2.wav	UM70	Valius Paxor	Ultramarines	backup2	needs dictate a new angle of attack.	8.54		
VO_UM_Valius Paxor_Backup3.wav	UM70	Valius Paxor	Ultramarines	backup3	It is not in my nature to yield.	8.53		
VO_UM_Valius Paxor_Backup4.wav	UM70	Valius Paxor	Ultramarines	backup4	Strike with purpose. Charge with zeal.	9.18		
VO_UM_Valius Paxor_Backup5.wav	UM70	Valius Paxor	Ultramarines	backup5	Beg not for the mercy you do not deserve.	9.14		
VO_UM_Valius Paxor_Backup6.wav	UM70	Valius Paxor	Ultramarines	backup6	We are warriors of Ultramar. Courage and honor converged.	8.76		
VO_UM_Valius Paxor_attack.wav	UM70	Valius Paxor	Ultramarines	attack	*Gah*	8.4		
VO_UM_Valius Paxor_cantDo.wav	UM70	Valius Paxor	Ultramarines	cantdo	This action is forbidden.	8.46		
VO_UM_Valius Paxor_concede.wav	UM70	Valius Paxor	Ultramarines	concede	I shall wash this shame away. That I promise.	9.9		
VO_UM_Valius Paxor_death.wav	UM70	Valius Paxor	Ultramarines	death	*Screams*	8.99		
VO_UM_Valius Paxor_gen1.wav	UM70	Valius Paxor	Ultramarines	gen1	You will break long before my shield does.	8.57		
VO_UM_Valius Paxor_gen2.wav	UM70	Valius Paxor	Ultramarines	gen2	One fierce strike can sunder entire armies.	8.76		
VO_UM_Valius Paxor_gen3.wav	UM70	Valius Paxor	Ultramarines	gen3	Steel and resolve will pave the way.	8.64		
VO_UM_Valius Paxor_gen4.wav	UM70	Valius Paxor	Ultramarines	gen4	You are not half the horrors I faced on Talazar.	8.46		
VO_UM_Valius Paxor_gen5.wav	UM70	Valius Paxor	Ultramarines	gen5	A step in one direction is two steps away from another.	8.5		
VO_UM_Valius Paxor_gen6.wav	UM70	Valius Paxor	Ultramarines	gen6	Wield your courage to crush even the deepest shadows!	8.48		
VO_UM_Valius Paxor_gen7.wav	UM70	Valius Paxor	Ultramarines	gen7	I will not be caught unaware again.	8.51		
VO_UM_Valius Paxor_greet.wav	UM70	Valius Paxor	Ultramarines	greet	Your path ends where my hammer falls.	8.51		
VO_UM_Valius Paxor_hurry.wav	UM70	Valius Paxor	Ultramarines	hurry	Let no moment slip. Strike now.	8.52		
VO_UM_Valius Paxor_intro.wav	UM70	Valius Paxor	Ultramarines	intro	The thunder of Ultramar shall echo through eternity!	8.56		
VO_UM_Valius Paxor_mirror.wav	UM70	Valius Paxor	Ultramarines	mirror	For the Primarch!	8.51		
VO_UM_Valius Paxor_threat.wav	UM70	Valius Paxor	Ultramarines	threat	From the sky's death.	8.54		
VO_UM_Valius Paxor_vsEC.wav	UM70	Valius Paxor	Ultramarines	vsec	"""Is there no limit to your arrogance?"""	8.56		
VO_UM_Valius Paxor_vsTyranids.wav	UM70	Valius Paxor	Ultramarines	vstyranids	Time has come for these wretches to meet their end.	8.65		
VO_UM_Valius Paxor_vsUM.wav	UM70	Valius Paxor	Ultramarines	vsum	There is wisdom in brotherhood and value in its testing.	8.46		
VO_UM_Valius Paxor_wp.wav	UM70	Valius Paxor	Ultramarines	wp	Tactical acumen! This might yet be a great battle!	8.56		
VO_UM_Valtus, Redemptor Dreadnought- Lead me to the slaughter!.ogg	UM_Redemptor_Dreadnought	Redemptor Dreadnought	Ultramarines	line	Lead me to the slaughter!	8.68		
VO_UM_Vico Therbeus - Our foes seem without limit but we will find it.wav	UM_Vico_Therbeus	Vico Therbeus	Ultramarines	line	Our foes seem without limit, but we will find it.	8.55	Our foes seem without limit but we will find it	
VO_UM_Whirlwind - We bring Ultramar's fire!.wav	UM90	Whirlwind	Ultramarines	line	We bring Ultramar's fire!	8.4	We bring Ultramar's fire!	
VO_Ultramarines_Tigurius_attack.ogg	UM5	Varro Tigurius	Ultramarines	attack	Ugh!	8.43		
VO_Ultramarines_Tigurius_cantDo.ogg	UM5	Varro Tigurius	Ultramarines	cantdo	I can't do that.	8.44		
VO_Ultramarines_Tigurius_concede.ogg	UM5	Varro Tigurius	Ultramarines	concede	The future is not set. Hope always glimmers.	8.42		
VO_Ultramarines_Tigurius_death.ogg	UM5	Varro Tigurius	Ultramarines	death	Oh!	8.62		generic
VO_Ultramarines_Tigurius_gen1.ogg	UM5	Varro Tigurius	Ultramarines	gen1	You don't understand the complexities of the subtle arts.	8.58		
VO_Ultramarines_Tigurius_gen2.ogg	UM5	Varro Tigurius	Ultramarines	gen2	Taking risks is sometimes a necessity.	8.58		
VO_Ultramarines_Tigurius_gen3.ogg	UM5	Varro Tigurius	Ultramarines	gen3	I can see through your plan.	8.65		
VO_Ultramarines_Tigurius_gen4.ogg	UM5	Varro Tigurius	Ultramarines	gen4	The clever combatant imposes his will on the enemy.	8.49		
VO_Ultramarines_Tigurius_gen5.ogg	UM5	Varro Tigurius	Ultramarines	gen5	There is no honor in foolishness.	8.53		
VO_Ultramarines_Tigurius_gen6.ogg	UM5	Varro Tigurius	Ultramarines	gen6	Never falter. There is hope yet.	8.45		
VO_Ultramarines_Tigurius_gen7.ogg	UM5	Varro Tigurius	Ultramarines	gen7	Ultramarines, stand with weapons ready!	8.6		
VO_Ultramarines_Tigurius_greet.ogg	UM5	Varro Tigurius	Ultramarines	greet	I foresaw this encounter.	8.46		
VO_Ultramarines_Tigurius_hurry.ogg	UM5	Varro Tigurius	Ultramarines	hurry	Each path must be chosen with care.	8.52		
VO_Ultramarines_Tigurius_intro.ogg	UM5	Varro Tigurius	Ultramarines	intro	What is yet to come is for us to decide.	8.47		
VO_Ultramarines_Tigurius_mirror.ogg	UM5	Varro Tigurius	Ultramarines	mirror	May Ultramar stand in the times to be!	8.52		
VO_Ultramarines_Tigurius_threat.ogg	UM5	Varro Tigurius	Ultramarines	threat	Run, or accept your fate.	8.55		
VO_Ultramarines_Tigurius_vsCalgar.ogg	UM5	Varro Tigurius	Ultramarines	vscalgar	I wish you hadn't asked, my friend.	8.46		
VO_Ultramarines_Tigurius_vsGuilliman.ogg	UM5	Varro Tigurius	Ultramarines	vsguilliman	Aye, my lord.	8.46		
VO_Ultramarines_Tigurius_vsMKar.ogg	UM5	Varro Tigurius	Ultramarines	vsmkar	You should never have returned, demon.	8.46		
VO_Ultramarines_Tigurius_vsTBC1.ogg	UM5	Varro Tigurius	Ultramarines	vstbc1	Divination is not an exact science.	8.52		
VO_Ultramarines_Tigurius_vsTBC2.ogg	UM5	Varro Tigurius	Ultramarines	vstbc2	Any plan is better than no plan.	8.6		
VO_Ultramarines_Tigurius_vsVentris.ogg	UM5	Varro Tigurius	Ultramarines	vsventris	The fate of the Ultramarines is bonded to you, Captain Ventress.	8.59		
VO_Ultramarines_Tigurius_wp.ogg	UM5	Varro Tigurius	Ultramarines	wp	Oh, you're cunning, but I'm wise to you.	8.54		
VO_Ultramarines_Ventris_attack.ogg	UM3	Uriel Ventris	Ultramarines	attack	YEAH!	8.44		generic
VO_Ultramarines_Ventris_cantDo.ogg	UM3	Uriel Ventris	Ultramarines	cantdo	I can't do that!	8.41		
VO_Ultramarines_Ventris_concede.ogg	UM3	Uriel Ventris	Ultramarines	concede	This place is no longer safe! Fall back!	8.42		
VO_Ultramarines_Ventris_death.ogg	UM3	Uriel Ventris	Ultramarines	death	*Grunting*	8.46		
VO_Ultramarines_Ventris_gen1.ogg	UM3	Uriel Ventris	Ultramarines	gen1	We will not fail! We are ultramarines!	8.47		
VO_Ultramarines_Ventris_gen2.ogg	UM3	Uriel Ventris	Ultramarines	gen2	You can't always guide your actions through cold logic.	8.47		
VO_Ultramarines_Ventris_gen3.ogg	UM3	Uriel Ventris	Ultramarines	gen3	Every shot counts.	8.37		
VO_Ultramarines_Ventris_gen4.ogg	UM3	Uriel Ventris	Ultramarines	gen4	I am not in the habit of praying for good outcomes.	8.85		
VO_Ultramarines_Ventris_gen5.ogg	UM3	Uriel Ventris	Ultramarines	gen5	I acted on instinct.	8.49		
VO_Ultramarines_Ventris_gen6.ogg	UM3	Uriel Ventris	Ultramarines	gen6	You are what you do. It's all about actions.	8.43		
VO_Ultramarines_Ventris_gen7.ogg	UM3	Uriel Ventris	Ultramarines	gen7	This is beyond anything I've learned.	8.72		
VO_Ultramarines_Ventris_greet.ogg	UM3	Uriel Ventris	Ultramarines	greet	We have a great battle on our hands.	8.64		
VO_Ultramarines_Ventris_hurry.ogg	UM3	Uriel Ventris	Ultramarines	hurry	We need to move, now!	8.43		
VO_Ultramarines_Ventris_intro.ogg	UM3	Uriel Ventris	Ultramarines	intro	Swords of Kalth with me!	8.47		
VO_Ultramarines_Ventris_mirror.ogg	UM3	Uriel Ventris	Ultramarines	mirror	Ready for arrowhead formation!	8.61		
VO_Ultramarines_Ventris_threat.ogg	UM3	Uriel Ventris	Ultramarines	threat	I will tear you down and destroy you in his name!	8.58		
VO_Ultramarines_Ventris_vsCalgar.ogg	UM3	Uriel Ventris	Ultramarines	vscalgar	We stand ready to fight, Lord Kalgar.	8.57		
VO_Ultramarines_Ventris_vsChaos.ogg	UM3	Uriel Ventris	Ultramarines	vschaos	Take down those traitorous dogs!	8.55		
VO_Ultramarines_Ventris_wp.ogg	UM3	Uriel Ventris	Ultramarines	wp	Closer than I would have liked.	8.61		
Sautekh_Orikan_attack.ogg	SAU5	Orikan the Diviner	Sautekh	attack	BIRD!	7.72		
Sautekh_Orikan_cant.ogg	SAU5	Orikan the Diviner	Sautekh	cantdo	This cannot be done!	7.56		
Sautekh_Orikan_concede.ogg	SAU5	Orikan the Diviner	Sautekh	concede	Clearly, I need to go back in time and make adjustments.	7.57		
Sautekh_Orikan_death.ogg	SAU5	Orikan the Diviner	Sautekh	death	*Groans*	7.64		
Sautekh_Orikan_gen1.ogg	SAU5	Orikan the Diviner	Sautekh	gen1	Your tiny mind is no match for mine.	7.6		
Sautekh_Orikan_gen2.ogg	SAU5	Orikan the Diviner	Sautekh	gen2	I have foreseen the future, and you wouldn't like it.	7.57		
Sautekh_Orikan_gen3.ogg	SAU5	Orikan the Diviner	Sautekh	gen3	A tiny adjustment to my calculations can have sweeping results.	7.59		
Sautekh_Orikan_gen4.ogg	SAU5	Orikan the Diviner	Sautekh	gen4	When the stars are right, I will embrace my true destiny.	7.71		
Sautekh_Orikan_gen5.ogg	SAU5	Orikan the Diviner	Sautekh	gen5	Meticulous planning is all that is needed to prevail.	7.54		
Sautekh_Orikan_gen6.ogg	SAU5	Orikan the Diviner	Sautekh	gen6	Do you call that a strategy?	7.51		
Sautekh_Orikan_gen7.ogg	SAU5	Orikan the Diviner	Sautekh	gen7	Embrace the futility of your actions if you must.	7.59		
Sautekh_Orikan_greet.ogg	SAU5	Orikan the Diviner	Sautekh	greet	My name has been written throughout the eons.	7.53		
